cmpt_0,logl,logv,weight
-2.4196612031764275e-01,-9.4821233432412544e-01,-6.3101660193248987e+00,7.0424915318127138e-04
2.4009821621091432e-01,-9.4776210934717098e-01,-6.3201660193248861e+00,6.9755574335604760e-04
-2.3823522894974625e-01,-9.4731654478970850e-01,-6.3301660193249081e+00,6.9092272984729150e-04
-2.3153443757868764e-01,-9.4574263052577912e-01,-6.3401660193248830e+00,6.8512541432764074e-04
-2.3031173040009623e-01,-9.4546027921328279e-01,-6.3501660193249094e+00,6.7849985083257740e-04
-2.2974613844842035e-01,-9.4533017669931985e-01,-6.3601660193248941e+00,6.7183606639112218e-04
2.2934967111841198e-01,-9.4523916845440137e-01,-6.3701660193248877e+00,6.6521172283389915e-04
2.2903274027966250e-01,-9.4516653069334511e-01,-6.3801660193248928e+00,6.5864059604040122e-04
2.1679763705670207e-01,-9.4243914035002418e-01,-6.3901660193248988e+00,6.5386793596405163e-04
-2.1493779720212228e-01,-9.4203766096638974e-01,-6.4001660193248995e+00,6.4762179590786915e-04
-2.1438621956874862e-01,-9.4191925820382927e-01,-6.4101660193248904e+00,6.4125377309440657e-04
-2.1238241728331592e-01,-9.4149167821889168e-01,-6.4201660193248964e+00,6.3514470855627965e-04
2.1155328990283745e-01,-9.4131592986769641e-01,-6.4301660193248935e+00,6.2893543776645889e-04
-2.1059079125918645e-01,-9.4111277331492460e-01,-6.4401660193249013e+00,6.2280393944953521e-04
2.0550526172308370e-01,-9.4005473893127600e-01,-6.4501660193249020e+00,6.1725967329856002e-04
