cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-3.3011303609237871e+01,4.7545241461194912e+01,-2.3887675191174846e+01,-6.2936079317555187e+00,7.8061210737775315e-14,3.7296334509445832e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.3447549763874008e+01,4.6836139608648551e+01,-2.3698007226490031e+01,-6.2956079317555718e+00,9.4175610546695177e-14,3.6375484729386415e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.8217050166004114e+01,3.1361529107326490e+01,-2.3678341606555023e+01,-6.2976079317554969e+00,9.5854062890457358e-14,3.5477370811405369e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.3247897517294454e+01,4.6404477732535021e+01,-2.3430185648001071e+01,-6.2996079317555127e+00,1.2260684024734647e-13,3.4601431405067869e-23,0.0000000000000000e+00,0.0000000000000000e+00
-3.0373145480348327e+01,4.8157933131470251e+01,-2.3344766882579624e+01,-6.3016079317555524e+00,1.3327325649008693e-13,3.3747119019730696e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2868826804498973e+01,4.6164776362088290e+01,-2.3193926193580680e+01,-6.3036079317555345e+00,1.5466202766676280e-13,3.2913899682342798e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.7907426765791300e+01,4.1630511311908059e+01,-2.2986556813725478e+01,-6.3056079317555103e+00,1.8992165583771717e-13,3.2101252603694709e-23,0.0000000000000000e+00,0.0000000000000000e+00
3.2970885309492893e+01,-4.5350605659922252e+01,-2.2854977992319334e+01,-6.3076079317555758e+00,2.1619709550886017e-13,3.1308669852908375e-23,0.0000000000000000e+00,0.0000000000000000e+00
-4.8350169156274241e+01,2.8065333494484644e+01,-2.2763203441236676e+01,-6.3096079317555294e+00,2.3650397654123597e-13,3.0535656039963787e-23,0.0000000000000000e+00,0.0000000000000000e+00
4.4240366369619920e+01,-3.3640016460881910e+01,-2.2580498053284817e+01,-6.3116079317555132e+00,2.8334646586966682e-13,2.9781728006064120e-23,0.0000000000000000e+00,0.0000000000000000e+00
