cmpt_0,cmpt_1,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
-8.104516875727e+00,8.443183017858e+00,-1.463795525489e+03,-6.961255237315e+00,0.000000000000e+00,1.309983325895e+00,8.942452830189e-01,4.952830188679e-04
8.458309854029e+00,8.625698879236e+00,-1.463777971480e+03,-6.962255237315e+00,0.000000000000e+00,1.314329284928e+00,8.945370370370e-01,2.917540181691e-04
6.928215212454e+00,9.852054674144e+00,-1.459973536926e+03,-6.963255237316e+00,0.000000000000e+00,1.326968509863e+00,8.954545454545e-01,9.175084175085e-04
-7.029726879320e+00,-9.119691956922e+00,-1.450668863597e+03,-6.964255237315e+00,0.000000000000e+00,1.341685500156e+00,8.965178571429e-01,1.063311688312e-03
-6.620265530008e+00,-9.413455376199e+00,-1.447102147364e+03,-6.965255237315e+00,0.000000000000e+00,1.359634713308e+00,8.978070175439e-01,1.289160401002e-03
-9.196686716829e+00,-6.845416596679e+00,-1.444791288027e+03,-6.966255237315e+00,0.000000000000e+00,1.358345894438e+00,8.976724137931e-01,-1.346037507561e-04
-9.757839338228e+00,6.184444683849e+00,-1.438375599754e+03,-6.967255237316e+00,0.000000000000e+00,1.375648858144e+00,8.988983050847e-01,1.225891291642e-03
7.376421983756e+00,9.401966019959e+00,-1.431414355842e+03,-6.968255237315e+00,0.000000000000e+00,1.376450451748e+00,8.989166666667e-01,1.836158192092e-05
9.611228183651e+00,-6.926978814335e+00,-1.430502885838e+03,-6.969255237315e+00,0.000000000000e+00,1.385169975181e+00,8.995081967213e-01,5.915300546447e-04
-6.525476078538e+00,9.609112699810e+00,-1.426208361409e+03,-6.970255237315e+00,0.000000000000e+00,1.364758628696e+00,8.979838709677e-01,-1.524325753570e-03
9.475135991194e+00,-7.059786104963e+00,-1.422925195395e+03,-6.971255237315e+00,0.000000000000e+00,1.362490711228e+00,8.977777777778e-01,-2.060931899641e-04
9.526326911543e+00,-6.977772314034e+00,-1.420252682576e+03,-6.972255237315e+00,0.000000000000e+00,1.361377164783e+00,8.976562500000e-01,-1.215277777777e-04
7.138733945816e+00,-9.305689135779e+00,-1.419416362605e+03,-6.973255237315e+00,0.000000000000e+00,1.338515281590e+00,8.959230769231e-01,-1.733173076923e-03
9.321231564641e+00,-7.209174603424e+00,-1.415255706761e+03,-6.974255237315e+00,0.000000000000e+00,1.348018738627e+00,8.965909090909e-01,6.678321678322e-04
-6.689403268843e+00,9.425978964242e+00,-1.412018122624e+03,-6.975255237315e+00,0.000000000000e+00,1.353273873193e+00,8.969402985075e-01,3.493894165536e-04
-9.887545980232e+00,5.760698938075e+00,-1.410347472228e+03,-6.976255237315e+00,0.000000000000e+00,1.353424871456e+00,8.969117647059e-01,-2.853380158030e-05
7.092472298831e+00,-9.296728829359e+00,-1.409872802444e+03,-6.977255237316e+00,0.000000000000e+00,1.356533120291e+00,8.971014492754e-01,1.896845694799e-04
7.676687801678e+00,-8.806045292838e+00,-1.401782266801e+03,-6.978255237315e+00,0.000000000000e+00,1.345084514964e+00,8.962142857143e-01,-8.871635610765e-04
-6.766502015758e+00,9.315742624076e+00,-1.400556801492e+03,-6.979255237315e+00,0.000000000000e+00,1.345387423126e+00,8.961971830986e-01,-1.710261569421e-05
8.142582320913e+00,8.605432529439e+00,-1.399377005986e+03,-6.980255237315e+00,0.000000000000e+00,1.344762489525e+00,8.961111111111e-01,-8.607198748045e-05
-6.343127743700e+00,9.598898708263e+00,-1.394815903822e+03,-6.981255237315e+00,0.000000000000e+00,1.341409998768e+00,8.958219178082e-01,-2.891933028919e-04
9.567883964576e+00,6.985739554798e+00,-1.394258551441e+03,-6.982255237315e+00,0.000000000000e+00,1.339979818442e+00,8.956756756757e-01,-1.462421325436e-04
9.937724631136e+00,6.433775703444e+00,-1.391009522969e+03,-6.983255237316e+00,0.000000000000e+00,1.347557906591e+00,8.962000000000e-01,5.243243243244e-04
7.398708577335e+00,9.177049734238e+00,-1.386117541988e+03,-6.984255237315e+00,0.000000000000e+00,1.335520145857e+00,8.952631578947e-01,-9.368421052631e-04
9.525499710293e+00,-6.744136941498e+00,-1.381338662268e+03,-6.985255237316e+00,0.000000000000e+00,1.344706908711e+00,8.959090909091e-01,6.459330143540e-04
9.138750305370e+00,-7.226470965501e+00,-1.379401764196e+03,-6.986255237315e+00,0.000000000000e+00,1.345082601453e+00,8.958974358974e-01,-1.165501165501e-05
6.580168246792e+00,-9.507713902726e+00,-1.377622420853e+03,-6.987255237315e+00,0.000000000000e+00,1.339514036287e+00,8.954430379747e-01,-4.543979227524e-04
8.904197082535e+00,7.709974333116e+00,-1.377476828166e+03,-6.988255237315e+00,0.000000000000e+00,1.340807452463e+00,8.955000000000e-01,5.696202531646e-05
-7.128661370521e+00,8.904753955049e+00,-1.374723669688e+03,-6.989255237316e+00,0.000000000000e+00,1.342912101110e+00,8.956172839506e-01,1.172839506173e-04
7.753384797791e+00,8.829557592836e+00,-1.374254836427e+03,-6.990255237315e+00,0.000000000000e+00,1.355686615188e+00,8.965243902439e-01,9.071062932852e-04
6.420738822084e+00,-9.588958413280e+00,-1.372670910442e+03,-6.991255237315e+00,0.000000000000e+00,1.364991315422e+00,8.971686746988e-01,6.442844548927e-04
-9.169924171847e+00,-6.409699158366e+00,-1.368784055902e+03,-6.992255237316e+00,0.000000000000e+00,1.347418427738e+00,8.958333333333e-01,-1.335341365462e-03
-8.135049682839e+00,-7.696438468515e+00,-1.368484997093e+03,-6.993255237316e+00,0.000000000000e+00,1.344651798697e+00,8.955882352941e-01,-2.450980392157e-04
-6.339185381599e+00,9.466596737470e+00,-1.364567329927e+03,-6.994255237315e+00,0.000000000000e+00,1.350577731508e+00,8.959883720930e-01,4.001367989056e-04
-6.909377428513e+00,-8.807165862845e+00,-1.362335215144e+03,-6.995255237316e+00,0.000000000000e+00,1.345534632547e+00,8.955747126437e-01,-4.136594493451e-04
8.970364951515e+00,-7.302595590401e+00,-1.357616627279e+03,-6.996255237315e+00,0.000000000000e+00,1.351343605411e+00,8.959659090909e-01,3.911964472310e-04
-6.919727334720e+00,8.983906042251e+00,-1.355150772870e+03,-6.997255237316e+00,0.000000000000e+00,1.356296617834e+00,8.962921348315e-01,3.262257405515e-04
-9.683257356652e+00,5.673910099677e+00,-1.349923108096e+03,-6.998255237315e+00,0.000000000000e+00,1.355885852554e+00,8.962222222222e-01,-6.991260923839e-05
7.288929385448e+00,-8.859327332741e+00,-1.346674725682e+03,-6.999255237315e+00,0.000000000000e+00,1.354751298726e+00,8.960989010989e-01,-1.233211233211e-04
8.782741883046e+00,7.664986337449e+00,-1.344710537568e+03,-7.000255237315e+00,0.000000000000e+00,1.344853491373e+00,8.953260869565e-01,-7.728141423794e-04
9.229868032192e+00,7.122339866470e+00,-1.343585716770e+03,-7.001255237316e+00,0.000000000000e+00,1.343892107736e+00,8.952150537634e-01,-1.110331930808e-04
-5.564092054971e+00,-9.658886977807e+00,-1.343525807446e+03,-7.002255237315e+00,0.000000000000e+00,1.340108375715e+00,8.948936170213e-01,-3.214367421643e-04
-8.277255765850e+00,7.598103210239e+00,-1.339448666960e+03,-7.003255237316e+00,0.000000000000e+00,1.347018857321e+00,8.953684210526e-01,4.748040313550e-04
-4.891558481113e+00,-9.984223097145e+00,-1.332497962563e+03,-7.004255237315e+00,0.000000000000e+00,1.356655384466e+00,8.960416666667e-01,6.732456140350e-04
-6.873079549596e+00,8.908500320723e+00,-1.331411438034e+03,-7.005255237315e+00,0.000000000000e+00,1.360549435105e+00,8.962886597938e-01,2.469931271478e-04
-9.311375891198e+00,6.140507049151e+00,-1.327956131629e+03,-7.006255237315e+00,0.000000000000e+00,1.353292602821e+00,8.957142857143e-01,-5.743740795288e-04
-9.141016471650e+00,6.322058578223e+00,-1.315965828337e+03,-7.007255237315e+00,0.000000000000e+00,1.350316001174e+00,8.954545454545e-01,-2.597402597402e-04
-7.909885180063e+00,-7.640859352493e+00,-1.313864732272e+03,-7.008255237316e+00,0.000000000000e+00,1.341365245814e+00,8.947500000000e-01,-7.045454545455e-04
-8.858288789732e+00,-6.497052750760e+00,-1.313682654497e+03,-7.009255237315e+00,0.000000000000e+00,1.347253711215e+00,8.951485148515e-01,3.985148514851e-04
9.683081386672e+00,6.300238156847e+00,-1.313639990210e+03,-7.010255237316e+00,0.000000000000e+00,1.348427453686e+00,8.951960784314e-01,4.756357988733e-05
6.609354822459e+00,-9.195110258783e+00,-1.311830470309e+03,-7.011255237316e+00,0.000000000000e+00,1.346971535577e+00,8.950485436893e-01,-1.475347420521e-04
7.563529344864e+00,8.682651883052e+00,-1.310946573813e+03,-7.012255237315e+00,0.000000000000e+00,1.341034019624e+00,8.945673076923e-01,-4.812359970127e-04
-7.932241238402e+00,-7.561738873009e+00,-1.303732219831e+03,-7.013255237315e+00,0.000000000000e+00,1.337153480710e+00,8.942380952381e-01,-3.292124542125e-04
5.354808370100e+00,-9.894264230182e+00,-1.302010109764e+03,-7.014255237315e+00,0.000000000000e+00,1.337145962997e+00,8.941981132075e-01,-3.998203054811e-05
7.727287017869e+00,-8.260993062564e+00,-1.298915502309e+03,-7.015255237316e+00,0.000000000000e+00,1.337773429927e+00,8.942056074766e-01,7.494269088304e-06
-5.820655945175e+00,-9.273686270707e+00,-1.292274285624e+03,-7.016255237315e+00,0.000000000000e+00,1.336541560365e+00,8.940740740741e-01,-1.315334025614e-04
-7.737760018489e+00,-7.697753860960e+00,-1.291337293521e+03,-7.017255237315e+00,0.000000000000e+00,1.339023566780e+00,8.942201834862e-01,1.461094121645e-04
6.814097115889e+00,-8.938490891364e+00,-1.287301057527e+03,-7.018255237316e+00,0.000000000000e+00,1.345750292234e+00,8.946818181818e-01,4.616346955796e-04
-8.635242935839e+00,-6.583694861022e+00,-1.279679744369e+03,-7.019255237315e+00,0.000000000000e+00,1.340268665316e+00,8.942342342342e-01,-4.475839475839e-04
8.447170884365e+00,-7.448591181257e+00,-1.278946494638e+03,-7.020255237316e+00,0.000000000000e+00,1.339692027008e+00,8.941517857143e-01,-8.244851994854e-05
7.533112271190e+00,-8.319722911736e+00,-1.276787519572e+03,-7.021255237315e+00,0.000000000000e+00,1.347457178674e+00,8.946902654867e-01,5.384797724400e-04
7.249140233474e+00,8.734048146641e+00,-1.268399134671e+03,-7.022255237315e+00,0.000000000000e+00,1.353357945054e+00,8.950877192982e-01,3.974538115199e-04
-7.705531983669e+00,-7.588699383119e+00,-1.265211717132e+03,-7.023255237316e+00,0.000000000000e+00,1.355649680238e+00,8.952173913043e-01,1.296720061023e-04
9.567708290303e+00,6.036129065415e+00,-1.250367720896e+03,-7.024255237315e+00,0.000000000000e+00,1.351491317582e+00,8.948706896552e-01,-3.467016491754e-04
6.004581193323e+00,9.522346346885e+00,-1.249525918173e+03,-7.025255237315e+00,0.000000000000e+00,1.360154220392e+00,8.954700854701e-01,5.993958149130e-04
4.684130981290e+00,-9.981195254213e+00,-1.247356780380e+03,-7.026255237315e+00,0.000000000000e+00,1.363524068230e+00,8.956779661017e-01,2.078806316095e-04
7.303172128863e+00,8.562125066968e+00,-1.242708684732e+03,-7.027255237315e+00,0.000000000000e+00,1.361695255561e+00,8.955042016807e-01,-1.737644210227e-04
8.388999707004e+00,7.506907689508e+00,-1.239447291713e+03,-7.028255237315e+00,0.000000000000e+00,1.369575895335e+00,8.960416666667e-01,5.374649859944e-04
-9.786560772661e+00,-4.276421164018e+00,-1.235384242601e+03,-7.029255237316e+00,0.000000000000e+00,1.370566743703e+00,8.960743801653e-01,3.271349862266e-05
-6.669930456160e+00,-8.381169575333e+00,-1.234373658102e+03,-7.030255237315e+00,0.000000000000e+00,1.377184207073e+00,8.965163934426e-01,4.420132773336e-04
9.285765185052e+00,6.320161851602e+00,-1.230169393708e+03,-7.031255237315e+00,0.000000000000e+00,1.371413847516e+00,8.960569105691e-01,-4.594828735173e-04
9.459097384867e+00,6.043948788959e+00,-1.227813606158e+03,-7.032255237316e+00,0.000000000000e+00,1.374054820333e+00,8.962096774194e-01,1.527668502492e-04
9.275566437219e+00,-6.096825814364e+00,-1.227300881096e+03,-7.033255237315e+00,0.000000000000e+00,1.373916577870e+00,8.961600000000e-01,-4.967741935491e-05
-9.843772832366e+00,-4.026301552793e+00,-1.223827826536e+03,-7.034255237315e+00,0.000000000000e+00,1.375971682472e+00,8.962698412698e-01,1.098412698413e-04
-7.816549525643e+00,-7.235743242477e+00,-1.223504325977e+03,-7.035255237315e+00,0.000000000000e+00,1.383442632763e+00,8.967716535433e-01,5.018122734659e-04
-7.450879536159e+00,7.833045431902e+00,-1.222780980409e+03,-7.036255237315e+00,0.000000000000e+00,1.387047497949e+00,8.969921875000e-01,2.205339566929e-04
-9.790129929093e+00,4.353860618918e+00,-1.221909515202e+03,-7.037255237315e+00,0.000000000000e+00,1.393312383090e+00,8.974031007752e-01,4.109132751938e-04
9.085938270517e+00,6.519640136689e+00,-1.217873928828e+03,-7.038255237315e+00,0.000000000000e+00,1.390395903609e+00,8.971538461538e-01,-2.492546213476e-04
-5.676503569308e+00,-9.013127335903e+00,-1.214747197603e+03,-7.039255237315e+00,0.000000000000e+00,1.388067737615e+00,8.969465648855e-01,-2.072812683500e-04
-9.450810573483e+00,5.007980822408e+00,-1.213336402679e+03,-7.040255237315e+00,0.000000000000e+00,1.391046382052e+00,8.971212121212e-01,1.746472357159e-04
-5.812935511787e+00,9.110049670697e+00,-1.208202702725e+03,-7.041255237315e+00,0.000000000000e+00,1.392423601855e+00,8.971804511278e-01,5.923900660743e-05
5.300847151638e+00,-9.516358696228e+00,-1.207963587049e+03,-7.042255237316e+00,0.000000000000e+00,1.396392985183e+00,8.974253731343e-01,2.449220065088e-04
6.363492516084e+00,9.087041980539e+00,-1.205253355588e+03,-7.043255237315e+00,0.000000000000e+00,1.389987739467e+00,8.969259259259e-01,-4.994472084024e-04
7.486507143530e+00,8.201357444787e+00,-1.203203727340e+03,-7.044255237315e+00,0.000000000000e+00,1.389320610865e+00,8.968382352941e-01,-8.769063180825e-05
-6.942277995857e+00,-7.989353524670e+00,-1.203110204834e+03,-7.045255237316e+00,0.000000000000e+00,1.387151696468e+00,8.966423357664e-01,-1.958995276943e-04
9.858855499641e+00,5.107705883698e+00,-1.195685621623e+03,-7.046255237315e+00,0.000000000000e+00,1.386531654060e+00,8.965579710145e-01,-8.436475193063e-05
7.910734041121e+00,7.745032781580e+00,-1.192913976746e+03,-7.047255237316e+00,0.000000000000e+00,1.390423137008e+00,8.967985611511e-01,2.405901365864e-04
-8.276295125349e+00,-6.473371786831e+00,-1.188388256222e+03,-7.048255237315e+00,0.000000000000e+00,1.381883216759e+00,8.961428571429e-01,-6.557040082220e-04
-7.261996207241e+00,-7.608337101126e+00,-1.187599478407e+03,-7.049255237316e+00,0.000000000000e+00,1.385754584308e+00,8.963829787234e-01,2.401215805471e-04
7.541949714689e+00,8.017226715971e+00,-1.178032313369e+03,-7.050255237316e+00,0.000000000000e+00,1.379351867262e+00,8.958802816901e-01,-5.026970332633e-04
8.147953664620e+00,-7.189592176694e+00,-1.176980599011e+03,-7.051255237315e+00,0.000000000000e+00,1.378366341578e+00,8.957692307692e-01,-1.110509209101e-04
6.533550283336e+00,8.829103650060e+00,-1.176312981557e+03,-7.052255237316e+00,0.000000000000e+00,1.383634734206e+00,8.961111111111e-01,3.418803418803e-04
-5.455372509261e+00,9.187614338703e+00,-1.175062395699e+03,-7.053255237316e+00,0.000000000000e+00,1.383599608354e+00,8.960689655172e-01,-4.214559386972e-05
-4.466111544319e+00,-9.518264738914e+00,-1.174102096417e+03,-7.054255237315e+00,0.000000000000e+00,1.382624991159e+00,8.959589041096e-01,-1.100614076524e-04
-7.303522715110e+00,7.700101047856e+00,-1.172285279440e+03,-7.055255237316e+00,0.000000000000e+00,1.384965543411e+00,8.960884353741e-01,1.295312645606e-04
-4.465431151651e+00,9.715243176083e+00,-1.169319464161e+03,-7.056255237315e+00,0.000000000000e+00,1.383541218324e+00,8.959459459459e-01,-1.424894282037e-04
9.589779411677e+00,5.357036869757e+00,-1.165961192877e+03,-7.057255237315e+00,0.000000000000e+00,1.380753738932e+00,8.957046979866e-01,-2.412479593688e-04
-9.209401970506e+00,-4.850877625012e+00,-1.165782475147e+03,-7.058255237316e+00,0.000000000000e+00,1.382156542224e+00,8.957666666667e-01,6.196868008956e-05
9.489884162847e+00,5.462206780646e+00,-1.157323012196e+03,-7.059255237315e+00,0.000000000000e+00,1.381718013566e+00,8.956953642384e-01,-7.130242825615e-05
-8.620224953487e+00,5.995401640528e+00,-1.156846797019e+03,-7.060255237316e+00,0.000000000000e+00,1.386300138897e+00,8.959868421053e-01,2.914778668526e-04
-8.864255945041e+00,5.584088175376e+00,-1.153580014627e+03,-7.061255237316e+00,0.000000000000e+00,1.389027773635e+00,8.961437908497e-01,1.569487444101e-04
-3.815999041463e+00,-9.721195266126e+00,-1.153146081498e+03,-7.062255237315e+00,0.000000000000e+00,1.392184602661e+00,8.963311688312e-01,1.873779814956e-04
9.561946294250e+00,-5.026308850436e+00,-1.146149547942e+03,-7.063255237315e+00,0.000000000000e+00,1.388579239513e+00,8.960322580645e-01,-2.989107666527e-04
6.117064945234e+00,8.959213560779e+00,-1.143990877963e+03,-7.064255237315e+00,0.000000000000e+00,1.386368419786e+00,8.958333333333e-01,-1.989247311828e-04
-4.784649179468e+00,-9.199734713420e+00,-1.139812223957e+03,-7.065255237315e+00,0.000000000000e+00,1.388611660758e+00,8.959554140127e-01,1.220806794054e-04
-8.541345127771e+00,5.981704403632e+00,-1.138564752844e+03,-7.066255237315e+00,0.000000000000e+00,1.392599050426e+00,8.962025316456e-01,2.471176328308e-04
-6.285751102549e+00,-8.204761385354e+00,-1.138394771688e+03,-7.067255237315e+00,0.000000000000e+00,1.389982153309e+00,8.959748427673e-01,-2.276888782741e-04
-9.681836884552e+00,3.726536826414e+00,-1.138328011368e+03,-7.068255237315e+00,0.000000000000e+00,1.386975807406e+00,8.957187500000e-01,-2.560927672955e-04
4.415860484085e+00,-9.627041822697e+00,-1.137698599807e+03,-7.069255237315e+00,0.000000000000e+00,1.385309831825e+00,8.955590062112e-01,-1.597437888199e-04
-3.335864500092e+00,-9.818866219173e+00,-1.132476315984e+03,-7.070255237315e+00,0.000000000000e+00,1.387522191337e+00,8.956790123457e-01,1.200061344989e-04
-7.948257809217e+00,-6.515270539240e+00,-1.130229559371e+03,-7.071255237316e+00,0.000000000000e+00,1.392705347128e+00,8.960122699387e-01,3.332575929713e-04
-7.200705192533e+00,7.562443455954e+00,-1.129814676838e+03,-7.072255237316e+00,0.000000000000e+00,1.388082819245e+00,8.956402439024e-01,-3.720260362113e-04
