cmpt_0,cmpt_1,cmpt_2,cmpt_3,cmpt_4,cmpt_5,cmpt_6,cmpt_7,cmpt_8,cmpt_9,logl,logv,weight,stepsize,acceptrate,acceptrate_deriv
8.40148674832164e+00,2.47034972291980e+00,9.97759788960812e+00,-9.05854455652969e+00,-8.75945235072025e+00,-6.12564954284415e-01,-6.40752083522191e+00,8.01564313663150e+00,9.21561401742857e+00,1.74257695090559e+00,-2.73525141360603e+02,-6.93825523731549e+00,1.57142797996120e-122,6.85837299146971e-01,7.65833333333333e-01,4.45402298850583e-03
1.62756384715180e+00,-2.55873424732622e+00,1.34928866548095e+00,7.80449785941355e+00,9.61064009839783e+00,5.97402850033901e+00,-9.06236230826674e+00,-9.63593788209324e+00,8.85182951391546e+00,8.66725350815143e+00,-2.73406460316842e+02,-6.93925523731549e+00,1.76767617961810e-122,6.80325998607801e-01,7.65000000000000e-01,-8.33333333333353e-04
-9.58472497557885e+00,7.61233261293662e+00,-6.81356568200038e+00,6.47106165904215e+00,7.84628647419925e+00,5.07466619328817e+00,9.61865478129065e+00,6.69745224095986e+00,5.12393453833059e+00,6.14857381527185e+00,-2.72621573731610e+02,-6.94025523731546e+00,3.87115292591710e-122,6.81570537619515e-01,7.65156250000000e-01,1.56249999999969e-04
-9.62599289081759e+00,-5.44414932423203e+00,6.15161842400022e+00,9.54600321161147e+00,-7.89354376104875e+00,7.76818252496862e+00,5.60331419125216e+00,-8.56820472205628e+00,9.37783833074133e-01,-6.86228174224197e+00,-2.72540081181563e+02,-6.94125523731545e+00,4.19563595346510e-122,6.59367396762087e-01,7.61818181818182e-01,-3.33806818181814e-03
-7.11650858552929e-01,-8.17761328094754e+00,-9.79585980571305e+00,-7.11992939185243e+00,-9.53994062459960e+00,-5.94052728560920e-01,-5.30613140989455e-02,-7.65025112612538e+00,-8.52709112672262e+00,-9.48452737577274e+00,-2.72485453317136e+02,-6.94225523731548e+00,4.42678147571286e-122,6.62102313990685e-01,7.62205882352941e-01,3.87700534759339e-04
-8.37638098290041e+00,6.15600578522096e+00,-9.61332197069337e+00,-9.60211668182989e+00,5.99620969891249e+00,9.90794331201046e-01,4.96861551216147e+00,8.34680358460781e+00,9.55112340078386e+00,-3.36244447820596e+00,-2.72439002884266e+02,-6.94325523731554e+00,4.63262296909528e-122,6.68511091219141e-01,7.63142857142857e-01,9.36974789915945e-04
9.77492515480261e+00,2.92199724681517e+00,9.31436754748846e+00,9.30624443315059e+00,-7.03872335174279e+00,5.75141484451404e+00,-7.31032201607976e+00,-7.22591276541289e+00,-7.21069406144094e+00,-2.55074711121955e+00,-2.71303535342803e+02,-6.94425523731547e+00,1.44052217900033e-121,6.62558503163289e-01,7.62222222222222e-01,-9.20634920634877e-04
-6.68868631584350e+00,3.69452890362640e+00,7.74379822907238e+00,-9.07134241755008e+00,-7.76828673652148e+00,-5.26726414760438e+00,-1.28582832947920e+00,9.83340346522495e+00,-9.22577909465815e+00,-7.06493991481240e+00,-2.70245203950381e+02,-6.94525523731541e+00,4.14680046492450e-121,6.64126999275989e-01,7.62432432432432e-01,2.10210210210171e-04
7.58814572930248e+00,-5.36965738153290e+00,-7.99478813900851e+00,-7.65945015203662e+00,-7.88066214232785e+00,6.06721645410280e+00,-1.87495293976501e+00,-6.51410494835140e+00,8.62107791235265e+00,-9.63206719782397e+00,-2.69670213328595e+02,-6.94625523731549e+00,7.36197093055435e-121,6.82477795105560e-01,7.65131578947368e-01,2.69914651493597e-03
-4.13497669803507e+00,-9.67474813075245e+00,-9.42354261241942e+00,1.13177599176711e+00,9.10087716170560e+00,8.95573656235939e+00,-1.63119424833829e-01,6.04390457370106e+00,9.05940397664349e+00,-6.18264918597432e+00,-2.69523075450767e+02,-6.94725523731543e+00,8.52041939331504e-121,7.03968555439621e-01,7.68205128205128e-01,3.07354925775982e-03
8.09886230427832e+00,9.91408897616227e+00,-9.38440556254126e+00,9.46335344194814e+00,-9.13617971280163e+00,5.50198785773272e+00,-2.68920011019810e+00,2.43871224568181e+00,6.64240559651583e+00,-2.76837974779631e+00,-2.69293935475442e+02,-6.94825523731549e+00,1.07038719395672e-120,6.71790077830675e-01,7.63500000000000e-01,-4.70512820512825e-03
-9.95176690533038e+00,-7.19069117129424e+00,-5.19697857324970e+00,6.85038537495612e-01,-3.51807492226834e+00,8.91165409267182e+00,9.86633347379187e+00,7.89051650834236e+00,-6.46161889925723e+00,-6.65910552329548e+00,-2.67047880390267e+02,-6.94925523731544e+00,1.01054565627721e-119,6.66498479809379e-01,7.62682926829268e-01,-8.17073170731653e-04
-5.67278291071153e+00,7.66024888001904e+00,5.30664440389070e+00,9.83931175800008e+00,5.01435757992970e+00,9.39368056391422e+00,1.78598164414853e+00,-9.31226786311807e+00,-7.00143509687651e+00,6.88940422735348e+00,-2.66994121948315e+02,-6.95025523731548e+00,1.06529193680284e-119,6.88832649383078e-01,7.65952380952381e-01,3.26945412311264e-03
7.02320155533706e+00,-8.83610424163160e+00,7.25373411168175e+00,7.71505285394694e+00,-5.96795186410887e+00,2.47206205288939e+00,8.12854979143163e+00,7.82157892703511e+00,-4.35820498195615e+00,9.36396173171979e+00,-2.66787628428923e+02,-6.95125523731551e+00,1.30831807496796e-119,6.84869468917003e-01,7.65348837209302e-01,-6.03543743078583e-04
-9.49399528612871e+00,7.70604894748300e+00,7.27668338432391e+00,6.26177568204191e+00,5.80461890840120e+00,-8.06170665857275e+00,8.27890410537161e+00,-4.25967252342161e+00,-8.42590437276813e+00,4.04488719804547e+00,-2.66392309175967e+02,-6.95225523731553e+00,1.94072507453593e-119,6.76486893543466e-01,7.64090909090909e-01,-1.25792811839331e-03
-9.80925717464410e+00,-2.70463944888109e+00,8.72441567633019e+00,-7.88174572376110e+00,-4.47897156111243e+00,9.20233205340730e+00,5.64348247112086e+00,-6.73500939515813e+00,-4.44209043356963e+00,-8.39090124792129e+00,-2.66122727330178e+02,-6.95325523731547e+00,2.53867806524759e-119,6.73800663663321e-01,7.63666666666667e-01,-4.24242424242327e-04
-7.69657335436611e+00,-4.72743427504896e+00,9.48434580509109e+00,9.68079495529744e+00,-9.79116932635790e+00,4.49456716411103e+00,-6.91545837366025e+00,-6.63967741986641e-01,7.96192634197433e+00,-4.53074453381585e+00,-2.65943859374922e+02,-6.95425523731536e+00,3.03287633299979e-119,6.75641085940286e-01,7.63913043478261e-01,2.46376811594118e-04
-5.67987016230068e+00,-9.26574759872484e+00,6.39733788655428e+00,-8.06666348817386e+00,-6.31102222742085e+00,8.25535439398119e+00,4.89709064962600e-01,7.74660009532959e+00,4.99969285994676e+00,-9.79842815118795e+00,-2.65863197400501e+02,-6.95525523731551e+00,3.28436532224779e-119,6.86850216621934e-01,7.65531914893617e-01,1.61887141535622e-03
-2.83266459232044e+00,-9.16078046550821e+00,-1.59822810608935e+00,9.50063053375970e+00,4.99778157698240e+00,-8.93084472887256e+00,-8.65128452471561e+00,8.75851204330357e+00,-2.24973850362852e-01,-8.45671508350365e+00,-2.65499840170114e+02,-6.95625523731551e+00,4.71868735828432e-119,6.77010076412563e-01,7.64062500000000e-01,-1.46941489361707e-03
3.80687641496140e+00,9.13615566833584e+00,7.64593086835105e+00,7.23488151114073e+00,9.37827502489824e+00,-5.93509412679018e+00,-4.96271957093570e+00,2.49388028813073e+00,-8.84989718390434e+00,-8.40666617725512e+00,-2.65081156980309e+02,-6.95725523731545e+00,7.16504146674471e-119,6.56896360036542e-01,7.61020408163265e-01,-3.04209183673465e-03
-3.46315997566830e-01,9.84614870289997e+00,1.73889764647920e+00,-1.69747156514292e+00,8.55545968414182e+00,9.84253461712180e+00,6.65818563465496e+00,4.70337688889937e+00,-9.21697660579136e+00,9.27911096018408e+00,-2.64464825302872e+02,-6.95825523731552e+00,1.32572626408307e-118,6.49746363753296e-01,7.59900000000000e-01,-1.12040816326531e-03
-6.98958906236147e+00,-1.11674430281519e+00,1.58429972689069e+00,-7.97006911363004e+00,6.57944419747433e+00,9.54845190220965e+00,9.08683975562579e+00,9.87224595204352e+00,-8.92018621842815e+00,4.57296343419866e-02,-2.64288990490664e+02,-6.95925523731536e+00,1.57900554236935e-118,6.62149195014290e-01,7.61764705882353e-01,1.86470588235288e-03
-7.64630980155145e+00,7.84902546760436e+00,7.06644051437643e+00,-7.86081513209546e+00,-5.07293252661167e+00,2.78192874116837e+00,5.43620417297755e+00,-9.87203557062619e+00,5.39612159112990e+00,-9.32718087096411e+00,-2.63388313196855e+02,-6.96025523731554e+00,3.88247384402071e-118,6.59555897824124e-01,7.61346153846154e-01,-4.18552036199005e-04
1.11182418160325e+00,7.49325011667774e+00,-5.61278461635968e+00,-6.87833057984110e+00,-9.61743961308377e+00,-6.82312539905729e+00,-1.49420371617699e-01,8.66716558285040e+00,8.58124374196294e+00,-8.94518863876867e+00,-2.61212459121243e+02,-6.96125523731548e+00,3.41692670139398e-117,6.57696503614682e-01,7.61037735849057e-01,-3.08417997097243e-04
-7.60479273550652e+00,8.71442355129296e+00,-1.48760084329872e+00,-6.32238550591916e+00,-5.66205580744021e+00,-9.99015530758096e+00,-6.50647620886536e+00,-9.51885592316635e+00,6.38043350332266e+00,4.31616714850981e+00,-2.59241248055666e+02,-6.96225523731539e+00,2.45068479662555e-116,6.63246420499742e-01,7.61851851851852e-01,8.14116002795240e-04
-8.95325707140646e+00,7.63946376643592e+00,-9.31387829633311e+00,8.69501866645450e+00,-9.61562930151870e+00,5.23410258066779e+00,6.74590064901070e+00,4.18861724889860e+00,3.63415852099887e+00,-9.14324288970897e-01,-2.58101805890682e+02,-6.96325523731555e+00,7.65079572915231e-116,6.57792201051201e-01,7.61000000000000e-01,-8.51851851851881e-04
-8.21389227020799e+00,1.83281776336770e+00,-8.73550086027147e+00,-9.43862267914898e+00,-3.43934176767858e+00,9.09491976801564e+00,4.66221757720929e+00,3.07855560099287e+00,7.17122805454249e+00,-9.15797239346850e+00,-2.57828988034543e+02,-6.96425523731545e+00,1.00405060406692e-115,6.67908760129407e-01,7.62500000000000e-01,1.49999999999995e-03
8.68517768123599e+00,4.85188989202301e+00,-6.89736140692769e+00,-8.42354797627001e+00,5.34250020556429e+00,9.18674980126860e+00,9.44317199351157e+00,3.88693751314148e+00,4.23395416758653e+00,6.66307779298470e+00,-2.57712553437090e+02,-6.96525523731549e+00,1.12690734733721e-115,6.73084556923102e-01,7.63245614035088e-01,7.45614035087772e-04
1.83012296177153e+00,3.85489156114612e+00,9.01604490586129e+00,-9.10739731884087e+00,9.88421912066243e+00,3.00223772457006e+00,5.05058375609465e+00,3.32703172680833e+00,9.35427620666665e+00,-9.13316426193899e+00,-2.57513994739295e+02,-6.96625523731542e+00,1.37305161330257e-115,6.68260002554612e-01,7.62500000000000e-01,-7.45614035087772e-04
-3.22507640643853e+00,-1.04993496344685e+00,9.77129734429472e+00,-8.83122080084891e+00,9.30203505163060e+00,6.35081299914016e+00,-7.87304859849144e+00,-7.73713768539356e+00,-7.50830581312807e+00,2.39789087973622e+00,-2.57092188517401e+02,-6.96725523731552e+00,2.09141723617028e-115,6.72128033631701e-01,7.63050847457627e-01,5.50847457627124e-04
-9.03581977102510e+00,-8.94629092819007e+00,6.78487613929540e+00,-8.50184118577561e+00,1.10854060292767e+00,-5.77065337400994e+00,4.19796675423714e+00,-8.05144598348087e+00,9.83020234932095e+00,1.27056928327967e+00,-2.56801006595386e+02,-6.96825523731541e+00,2.79553600663275e-115,6.62509760580387e-01,7.61583333333333e-01,-1.46751412429380e-03
1.78194744204581e+00,-9.37068696378835e+00,-8.40493086797345e+00,-2.51542998738035e+00,-4.98593605837743e+00,8.82368339991556e+00,6.91200018345516e+00,4.80197678088819e+00,7.87336853805368e+00,9.56704021426006e+00,-2.56701998843374e+02,-6.96925523731548e+00,3.08339608217684e-115,6.70158225934953e-01,7.62704918032787e-01,1.12158469945356e-03
-3.30435844324646e-01,6.24410992380022e+00,1.50636899260912e+00,-8.67313951249882e+00,9.80870425798570e+00,-9.77586233455257e+00,3.87176780387306e-01,-6.20662250277781e+00,7.79716841655039e+00,9.33370244675540e+00,-2.56666716411086e+02,-6.97025523731549e+00,3.19093521894640e-115,6.81487155949808e-01,7.64354838709677e-01,1.64992067689063e-03
4.19534551100486e+00,-6.25292200040601e+00,-6.49693687802644e+00,-4.39218288497177e+00,-9.54205094051012e+00,-5.80212292564073e+00,8.60997674247431e+00,8.02676356700555e+00,-9.53188922295557e+00,-4.68198170270758e+00,-2.56317025864957e+02,-6.97125523731547e+00,4.52222709234589e-115,6.83905052937093e-01,7.64682539682540e-01,3.27700972862166e-04
-5.17453434460745e+00,7.08899562490801e+00,-7.33034628425706e+00,5.30139289484550e+00,-9.44256645662092e+00,7.23654125994342e+00,-9.16165687753114e+00,-6.40940734545721e+00,4.44706666577836e+00,-6.98193780581387e+00,-2.56158542994552e+02,-6.97225523731549e+00,5.29354134052486e-115,7.00345112156337e-01,7.67031250000000e-01,2.34871031746042e-03
-1.06537616547542e+00,-9.55653056689345e+00,-6.48311884123470e+00,-7.40151066374008e+00,-9.79929068864440e+00,8.63361671773642e+00,-3.68174081886325e+00,-4.72076122662076e+00,8.44891537641935e+00,5.12001201446638e+00,-2.55829597614593e+02,-6.97325523731548e+00,7.34803435238005e-115,7.00313247178667e-01,7.67000000000000e-01,-3.12500000000382e-05
9.70474208373012e+00,8.62745389006334e+00,4.58198512374194e+00,-3.55785462020242e+00,8.98774975691295e+00,-9.38646949273205e+00,-6.38844382035057e+00,-4.25518229407789e+00,-5.77469076257969e+00,-5.45609437157935e+00,-2.55783466294869e+02,-6.97425523731549e+00,7.68725807048372e-115,7.08828845388609e-01,7.68181818181818e-01,1.18181818181817e-03
9.48495651166818e+00,-8.85950431208219e+00,2.39737340006514e-01,-6.17803680788085e+00,9.22130764808923e+00,-4.45899283843184e-01,8.26596480007424e+00,-6.66670659220324e+00,8.29522491818885e+00,4.11987102523979e+00,-2.54423092805508e+02,-6.97525523731544e+00,2.99322846329473e-114,7.18267103093747e-01,7.69477611940299e-01,1.29579375848032e-03
6.09234506443612e+00,-8.31490783045849e+00,7.43831002324358e+00,-8.79789633274687e+00,7.63914447602948e+00,2.57833665662357e+00,-5.12646149688672e+00,-9.21235773567232e+00,8.48024545764080e+00,1.71540263795487e+00,-2.54187113575618e+02,-6.97625523731549e+00,3.78608229187672e-114,7.16405499137872e-01,7.69191176470588e-01,-2.86435469710300e-04
-8.81382077308942e+00,7.43043765446288e+00,-4.95618818019334e+00,8.59819511498550e+00,1.55271789534584e+00,-2.96158917436545e+00,-7.56867906050596e+00,9.94439286801870e+00,9.27686725414184e+00,-2.25428675919521e+00,-2.54133120950429e+02,-6.97725523731551e+00,3.99212796611961e-114,7.15644367147300e-01,7.69057971014493e-01,-1.33205456095409e-04
2.37368127573117e+00,5.92903403861381e+00,-9.53151112161354e+00,-1.85689989010783e+00,4.00760557071968e+00,9.99202853647592e+00,-6.99421397587242e+00,-8.73431080494774e+00,5.38972296491029e+00,-9.03239954021482e+00,-2.52603232850136e+02,-6.97825523731544e+00,1.84158648618638e-113,7.19522283482754e-01,7.69571428571429e-01,5.13457556935770e-04
-7.86087539570303e+00,8.59559823217976e+00,-6.12682016573571e+00,-1.89681493911420e+00,5.98595162489218e+00,4.84194548422273e+00,-8.00650961589552e+00,6.36654550927129e+00,9.85708229053216e+00,-6.98157446955008e+00,-2.52504939049990e+02,-6.97925523731547e+00,2.02976743209728e-113,7.02729037385634e-01,7.67183098591549e-01,-2.38832997987926e-03
-4.51001490470550e+00,-1.22457795392986e+00,6.21595444590342e+00,6.38873259222874e+00,-9.70151142927091e+00,7.95868146228701e+00,-9.58118839195766e+00,-7.21437226906918e+00,-2.83606853035457e+00,-8.69880811796218e+00,-2.52345705159226e+02,-6.98025523731550e+00,2.37775106857407e-113,7.02703700694017e-01,7.67152777777778e-01,-3.03208137715227e-05
-9.21773403052172e+00,-7.51451884783890e+00,-9.01114110913715e+00,6.96457812985993e+00,-9.65136880260537e+00,-8.28718320926323e-01,1.10048889927539e-02,4.45803908733335e+00,-4.46384529340012e+00,-8.99190343898867e+00,-2.52004783565480e+02,-6.98125523731548e+00,3.34035371986394e-113,7.16291743385425e-01,7.69041095890411e-01,1.88831811263312e-03
